-88.220000	40.050000
-88.670000	37.450000
-88.950000	38.950000
-90.830000	39.800000
-88.850000	41.850000
-90.730000	40.920000
-89.520000	40.700000
-89.620000	39.520000
-89.880000	38.520000
-89.230000	37.720000
-88.100000	38.730000
-89.670000	42.280000
-88.920000	38.130000
-88.170000	40.950000
-89.900000	40.300000
-90.150000	40.970000
-88.380000	38.380000
-88.230000	40.080000
-88.670000	37.450000
